,Unnamed: 0,GameType,GameID,Date,PlayerID,Player,Position,Team,Opponent,Venue,Starter,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,Usage,Rest,bonus,PlayerFP,GameFP/36,TeamFP,Status,GP,TOTfp,TOTmin,FPperMIN,expFP,delta,MPG,teamperc,percavg,rollingMin
2928,2928,NBA 2020-2021 Regular Season,22000135,01/09/2021,1629661,Cameron Johnson,F,Phoenix,Indiana,R,0,29.27,6,13,4,10,0,0,1,3,4,4,0,0,1,0,16,22.19,0,0.0,28.5,35.1,252.0,0.3,30,594.75,736.6600000000002,0.81,23.7,4.800000000000001,24.6,0.1130952380952381,0.0987634062910493,24.9
2929,2929,NBA 2020-2021 Regular Season,22000135,01/09/2021,204038,Langston Galloway,G,Phoenix,Indiana,R,0,12.18,1,3,1,2,0,0,0,1,1,0,1,0,0,0,3,11.42,0,0.0,4.75,14.0,252.0,0.0,25,184.5,261.69999999999993,0.71,8.6,-3.85,10.5,0.0188492063492063,0.0323335702617716,8.0
2930,2930,NBA 2020-2021 Regular Season,22000135,01/09/2021,1628988,Aaron Holiday,G,Indiana,Phoenix,H,1,24.72,1,3,1,2,0,0,0,1,1,1,3,0,2,0,3,8.63,2,0.0,5.25,7.6,232.5,0.21,29,387.75,576.4000000000001,0.67,16.6,-11.35,19.9,0.0225806451612903,0.0491920641978764,24.0
2931,2931,NBA 2020-2021 Regular Season,22000135,01/09/2021,1627734,Domantas Sabonis,F-C,Indiana,Phoenix,H,1,41.47,12,24,0,4,4,8,7,15,22,4,5,0,3,0,28,31.39,2,1.5,61.5,53.4,232.5,1.0,29,1383.5,1055.23,1.31,54.3,7.200000000000003,36.4,0.2645161290322581,0.2050085186636928,38.2
2932,2932,NBA 2020-2021 Regular Season,22000135,01/09/2021,1626167,Myles Turner,C-F,Indiana,Phoenix,H,1,36.07,6,8,2,3,1,2,4,6,10,3,3,0,0,4,15,10.5,2,1.5,42.5,42.4,232.5,1.0,27,873.25,842.1999999999999,1.04,37.5,5.0,31.2,0.1827956989247312,0.1374368301384214,31.1
2933,2933,NBA 2020-2021 Regular Season,22000135,01/09/2021,203506,Victor Oladipo,G,Indiana,Phoenix,H,1,30.92,7,21,2,7,0,0,0,6,6,4,5,1,2,0,16,31.72,2,0.0,31.5,36.7,232.5,1.0,20,722.0,639.2900000000001,1.13,34.9,-3.3999999999999986,32.0,0.1354838709677419,0.154270692834186,34.9
2934,2934,NBA 2020-2021 Regular Season,22000135,01/09/2021,1627763,Malcolm Brogdon,G,Indiana,Phoenix,H,1,39.23,7,20,3,6,5,5,2,4,6,9,1,0,2,0,22,26.31,2,0.0,43.5,39.9,232.5,1.0,29,1190.5,1045.0100000000002,1.14,44.7,-1.2000000000000028,36.0,0.1870967741935484,0.1893575790998435,40.5
2935,2935,NBA 2020-2021 Regular Season,22000135,01/09/2021,203200,Justin Holiday,F-G,Indiana,Phoenix,H,0,28.07,6,10,2,5,3,5,0,5,5,0,0,0,0,0,17,18.54,2,0.0,24.25,31.1,232.5,0.69,29,675.75,935.37,0.72,20.2,4.050000000000001,32.3,0.1043010752688172,0.089827950573461,31.3
2936,2936,NBA 2020-2021 Regular Season,22000135,01/09/2021,203926,Doug McDermott,F,Indiana,Phoenix,H,0,23.3,3,3,2,2,4,4,0,1,1,2,2,0,0,0,12,8.71,2,0.0,17.25,26.7,232.5,0.29,28,590.0,732.8499999999999,0.81,18.9,-1.6499999999999986,26.2,0.0741935483870967,0.073303132909675,22.8
2937,2937,NBA 2020-2021 Regular Season,22000135,01/09/2021,203960,JaKarr Sampson,F,Indiana,Phoenix,H,0,7.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,4,0.0,0.0,0.0,232.5,0.0,13,69.0,78.45000000000002,0.88,7.0,-7.0,6.0,0.0,0.0121714186188514,5.2
2938,2938,NBA 2020-2021 Regular Season,22000135,01/09/2021,1628410,Edmond Sumner,G,Indiana,Phoenix,H,0,6.17,2,2,0,0,0,0,0,0,0,0,0,1,1,0,4,20.74,8,0.0,5.5,32.1,232.5,0.25,16,115.75,149.69000000000003,0.77,4.8,0.7000000000000002,9.4,0.0236559139784946,,
2939,2939,NBA 2020-2021 Regular Season,22000135,01/09/2021,1630199,Cassius Stanley,G,Indiana,Phoenix,H,0,2.12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,8,0.0,1.25,21.2,232.5,0.0,8,16.75,23.26,0.72,1.5,-0.25,2.9,0.0053763440860215,0.0099369559091902,1.9
2940,2940,NBA 2020-2021 Regular Season,22000136,01/09/2021,202710,Jimmy Butler,F,Miami,Washington,R,1,36.02,10,18,0,1,6,6,3,7,10,9,1,2,0,1,26,22.84,2,1.5,59.5,59.5,269.75,1.0,19,833.75,625.71,1.33,47.9,11.6,32.9,0.2205746061167748,0.1529889913754099,27.6
2941,2941,NBA 2020-2021 Regular Season,22000136,01/09/2021,203482,Kelly Olynyk,F-C,Miami,Washington,R,1,31.57,7,15,4,11,0,0,1,5,6,5,2,1,2,1,18,21.46,2,0.0,38.0,43.3,269.75,0.83,30,700.5,779.53,0.9,28.4,9.6,26.0,0.1408711770157553,0.1142576117285084,27.6
2942,2942,NBA 2020-2021 Regular Season,22000136,01/09/2021,1628389,Bam Adebayo,C-F,Miami,Washington,R,1,21.43,2,4,0,0,5,7,1,15,16,4,5,0,4,1,9,20.61,2,0.0,35.0,58.8,269.75,1.0,29,1251.75,981.98,1.27,27.2,7.800000000000001,33.9,0.1297497683039851,0.1791191675335773,31.1
2943,2943,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629130,Duncan Robinson,F,Miami,Washington,R,1,34.57,2,8,2,8,1,2,0,5,5,2,1,0,0,1,7,10.24,2,0.0,19.25,20.0,269.75,1.0,31,707.25,1034.1799999999998,0.68,23.5,-4.25,33.4,0.0713623725671918,0.0981617341759453,31.2
2944,2944,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629639,Tyler Herro,G,Miami,Washington,R,1,37.18,12,20,1,5,6,8,0,9,9,2,3,0,3,0,31,28.43,2,0.0,44.25,42.8,269.75,0.64,22,703.5,733.34,0.96,35.7,8.549999999999997,33.3,0.1640407784986098,0.1339596968899469,33.7
2945,2945,NBA 2020-2021 Regular Season,22000136,01/09/2021,1630173,Precious Achiuwa,F,Miami,Washington,R,0,12.67,3,4,0,0,1,1,0,2,2,0,4,0,2,0,7,20.26,2,0.0,8.5,24.2,269.75,0.06,31,414.75,441.3500000000001,0.94,11.9,-3.4000000000000004,14.2,0.0315106580166821,0.0662728268140821,14.1
2946,2946,NBA 2020-2021 Regular Season,22000136,01/09/2021,201609,Goran Dragic,G,Miami,Washington,R,0,19.57,7,10,7,9,0,0,2,0,2,5,4,0,3,0,21,26.48,2,0.0,33.0,60.7,269.75,0.35,17,459.0,451.0100000000001,1.02,20.0,13.0,26.5,0.1223354958294717,0.1134184726344293,25.0
2947,2947,NBA 2020-2021 Regular Season,22000136,01/09/2021,202340,Avery Bradley,G,Miami,Washington,R,0,18.6,2,8,1,5,0,0,1,2,3,1,2,0,1,0,5,19.28,2,0.0,10.25,19.8,269.75,0.1,10,148.0,210.76,0.7,13.0,-2.75,21.1,0.0379981464318813,0.0797332650212944,21.3
2948,2948,NBA 2020-2021 Regular Season,22000136,01/09/2021,2738,Andre Iguodala,G-F,Miami,Washington,R,0,13.75,1,3,1,2,0,0,0,2,2,2,1,0,0,1,3,8.7,2,0.0,11.0,28.8,269.75,0.07,29,446.5,623.0000000000001,0.72,9.9,1.0999999999999996,21.5,0.0407784986098239,0.0524921440743426,16.4
2949,2949,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629644,KZ Okpala,F-G,Miami,Washington,R,0,7.1,0,2,0,1,0,0,2,0,2,1,1,0,0,0,0,11.23,4,0.0,4.0,20.3,269.75,0.31,16,76.5,171.14999999999995,0.45,3.2,0.7999999999999998,10.7,0.0148285449490268,0.0227729308798295,10.2
2950,2950,NBA 2020-2021 Regular Season,22000136,01/09/2021,203086,Meyers Leonard,F-C,Miami,Washington,R,0,7.55,0,1,0,1,1,2,0,4,4,1,0,0,1,0,1,15.2,10,0.0,7.0,33.4,269.75,0.67,3,22.25,29.380000000000003,0.76,5.7,1.2999999999999998,9.8,0.025949953660797,0.031654361677368,9.8
2951,2951,NBA 2020-2021 Regular Season,22000136,01/09/2021,1630166,Deni Avdija,F,Washington,Miami,H,1,31.63,7,15,5,9,1,1,0,5,5,5,2,2,0,0,20,19.97,0,0.0,40.25,45.8,236.75,0.64,25,413.5,548.0600000000001,0.75,23.7,16.55,21.9,0.1700105596620908,0.0795953281864446,21.0
2952,2952,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629060,Rui Hachimura,F,Washington,Miami,H,1,25.8,8,18,0,3,1,1,1,4,5,2,4,0,0,0,17,29.24,0,0.0,26.25,36.6,236.75,1.0,22,546.25,666.07,0.82,21.2,5.050000000000001,30.3,0.1108764519535374,0.0985828163545957,28.0
2953,2953,NBA 2020-2021 Regular Season,22000136,01/09/2021,1628418,Thomas Bryant,C-F,Washington,Miami,H,1,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,236.75,1.0,10,266.25,270.85,0.98,1.8,-1.8,27.1,0.0,0.1123763197613491,23.0
2954,2954,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629010,Jerome Robinson,G,Washington,Miami,H,1,23.78,4,8,2,4,2,2,0,4,4,2,1,1,1,0,12,17.0,2,0.0,22.5,34.1,236.75,0.23,13,151.25,220.72,0.69,16.4,6.100000000000001,17.0,0.0950369588173178,0.0386477865541969,14.0
2955,2955,NBA 2020-2021 Regular Season,22000136,01/09/2021,203526,Raul Neto,G,Washington,Miami,H,1,20.0,2,9,0,2,2,3,1,2,3,3,0,2,2,0,6,25.2,0,0.0,17.25,31.0,236.75,0.25,24,382.75,461.4000000000001,0.83,16.6,0.6499999999999986,19.2,0.0728616684266103,0.0610663371240871,14.8
2956,2956,NBA 2020-2021 Regular Season,22000136,01/09/2021,201577,Robin Lopez,C,Washington,Miami,H,0,21.02,5,6,0,0,3,4,1,0,1,0,1,0,1,0,13,17.05,0,0.0,13.75,23.5,236.75,0.31,29,475.25,579.61,0.82,17.2,-3.4499999999999997,20.0,0.058078141499472,0.0506657899219861,16.4
2957,2957,NBA 2020-2021 Regular Season,22000136,01/09/2021,202722,Davis Bertans,F,Washington,Miami,H,0,22.2,1,7,0,4,3,5,1,2,3,3,2,0,0,1,5,16.95,0,0.0,15.25,24.7,236.75,0.12,26,501.0,681.34,0.74,16.4,-1.1499999999999986,26.2,0.0644139387539598,0.0853179804115057,26.6
2958,2958,NBA 2020-2021 Regular Season,22000136,01/09/2021,1628972,Troy Brown Jr.,G-F,Washington,Miami,H,0,22.48,3,6,1,4,0,1,2,4,6,1,1,1,0,1,7,11.72,7,0.0,20.5,32.8,236.75,0.0,14,150.5,208.98,0.72,16.2,4.300000000000001,14.9,0.0865892291446673,0.0473878099055509,17.5
2959,2959,NBA 2020-2021 Regular Season,22000136,01/09/2021,202397,Ish Smith,G,Washington,Miami,H,0,28.0,4,11,1,2,0,0,0,3,3,7,2,0,1,0,9,17.53,0,0.0,23.25,29.9,236.75,0.05,19,347.5,390.8399999999999,0.89,24.9,-1.6499999999999986,20.6,0.0982048574445617,0.0735362000525875,20.0
2960,2960,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629726,Garrison Mathews,G,Washington,Miami,H,0,23.33,6,12,4,7,6,7,1,1,2,1,5,2,1,0,22,28.2,0,0.0,31.5,48.6,236.75,0.3,23,281.0,370.22,0.76,17.7,13.8,16.1,0.133051742344245,0.0531780090240354,11.0
2961,2961,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629021,Moritz Wagner,F-C,Washington,Miami,H,0,19.7,4,7,2,5,3,4,0,7,7,1,6,1,0,0,13,18.19,0,0.0,26.25,48.0,236.75,0.35,17,248.5,241.96000000000004,1.03,20.3,5.949999999999999,14.2,0.1108764519535374,0.0520297763306718,11.4
2962,2962,NBA 2020-2021 Regular Season,22000136,01/09/2021,1629067,Isaac Bonga,G,Washington,Miami,H,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,236.75,0.37,19,130.75,242.25,0.54,0.1,-0.1,12.8,0.0,0.0385399048549203,9.0
2963,2963,NBA 2020-2021 Regular Season,22000137,01/09/2021,1626224,Cedi Osman,F,Cleveland,Milwaukee,R,1,30.68,4,13,1,8,0,0,2,3,5,2,4,0,5,0,9,25.83,1,0.0,16.25,19.1,190.25,0.47,32,713.25,846.3200000000002,0.84,25.8,-9.55,26.4,0.0854139290407358,0.1095647775379027,33.2
2964,2964,NBA 2020-2021 Regular Season,22000137,01/09/2021,1626204,Larry Nance Jr.,F-C,Cleveland,Milwaukee,R,1,39.7,6,11,3,6,2,2,0,3,3,2,2,4,3,1,17,16.5,1,0.0,33.75,30.6,190.25,0.95,19,523.75,635.07,0.82,32.6,1.1499999999999986,33.4,0.1773981603153745,0.1372343663328029,35.6
2965,2965,NBA 2020-2021 Regular Season,22000137,01/09/2021,203083,Andre Drummond,C,Cleveland,Milwaukee,R,1,41.28,11,23,0,1,4,5,5,19,24,3,4,1,6,1,26,33.27,1,1.5,63.0,54.9,190.25,1.0,25,1078.75,721.8,1.49,61.5,1.5,28.9,0.3311432325886991,0.2144079952230558,31.5
2966,2966,NBA 2020-2021 Regular Season,22000137,01/09/2021,1630171,Isaac Okoro,F-G,Cleveland,Milwaukee,R,1,33.55,2,9,0,1,0,4,0,2,2,1,4,0,1,0,4,15.43,1,0.0,7.5,8.0,190.25,1.0,27,459.0,902.72,0.51,17.1,-9.6,33.4,0.0394218134034165,0.0586476971628002,35.2
2967,2967,NBA 2020-2021 Regular Season,22000137,01/09/2021,1628422,Damyean Dotson,G,Cleveland,Milwaukee,R,1,41.05,8,17,2,7,3,3,0,2,2,8,1,1,0,1,21,19.64,1,0.0,40.5,35.5,190.25,0.23,26,370.25,524.2,0.71,29.1,11.4,20.2,0.2128777923784494,0.0748328181475226,26.9
2968,2968,NBA 2020-2021 Regular Season,22000137,01/09/2021,1630205,Lamar Stevens,F,Cleveland,Milwaukee,R,0,11.62,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,3.79,1,0.0,1.25,3.9,190.25,0.0,21,223.0,302.76,0.74,8.6,-7.35,14.4,0.0065703022339027,0.0335325555873908,14.0
2969,2969,NBA 2020-2021 Regular Season,22000137,01/09/2021,1629731,Dean Wade,F-C,Cleveland,Milwaukee,R,0,14.58,3,3,1,1,0,0,0,3,3,0,0,0,0,0,7,9.06,1,0.0,11.25,27.8,190.25,0.04,24,129.75,213.06000000000003,0.61,8.9,2.35,8.9,0.0591327201051248,0.0273592575022526,12.7
2970,2970,NBA 2020-2021 Regular Season,22000137,01/09/2021,201580,JaVale McGee,C-F,Cleveland,Milwaukee,R,0,17.35,1,6,0,0,2,2,4,1,5,0,1,0,0,0,4,17.46,1,0.0,10.25,21.3,190.25,0.04,23,418.0,347.52,1.2,20.8,-10.55,15.1,0.0538764783180026,0.0961426026867435,18.1
2971,2971,NBA 2020-2021 Regular Season,22000137,01/09/2021,1627748,Thon Maker,F-C,Cleveland,Milwaukee,R,0,10.18,1,4,0,1,0,0,2,0,2,0,1,0,0,1,2,17.3,1,0.0,6.5,23.0,190.25,0.0,8,69.0,76.46,0.9,9.2,-2.6999999999999997,9.6,0.0341655716162943,0.0376177792371858,10.4
2972,2972,NBA 2020-2021 Regular Season,22000137,01/09/2021,203114,Khris Middleton,F,Milwaukee,Cleveland,H,1,35.47,10,16,3,6,4,4,1,4,5,6,3,1,3,1,27,26.28,0,0.0,46.25,46.9,223.75,1.0,32,1261.0,1063.0,1.19,42.2,4.049999999999997,33.2,0.2067039106145251,0.1706627093109961,32.7
2973,2973,NBA 2020-2021 Regular Season,22000137,01/09/2021,1626171,Bobby Portis,F,Milwaukee,Cleveland,H,1,33.45,7,11,1,2,2,3,3,8,11,3,2,4,5,0,17,23.25,0,1.5,42.75,46.0,223.75,0.03,32,796.75,691.7000000000002,1.15,38.5,4.25,21.6,0.1910614525139664,0.107591795761051,25.8
2974,2974,NBA 2020-2021 Regular Season,22000137,01/09/2021,201572,Brook Lopez,C,Milwaukee,Cleveland,H,1,34.73,3,11,0,5,1,2,2,6,8,0,3,0,0,2,7,15.36,0,0.0,21.0,21.8,223.75,1.0,32,703.0,857.89,0.82,28.5,-7.5,26.8,0.0938547486033519,0.0828848630277891,28.2
2975,2975,NBA 2020-2021 Regular Season,22000137,01/09/2021,1628978,Donte DiVincenzo,G,Milwaukee,Cleveland,H,1,26.9,3,10,3,8,2,2,0,4,4,4,0,2,1,0,11,19.83,0,0.0,27.0,36.1,223.75,1.0,32,736.75,845.71,0.87,23.4,3.6000000000000014,26.4,0.1206703910614525,0.0961256371813518,25.6
2976,2976,NBA 2020-2021 Regular Season,22000137,01/09/2021,201950,Jrue Holiday,G,Milwaukee,Cleveland,H,1,36.27,5,12,0,2,5,7,1,5,6,4,4,4,2,1,15,21.14,0,0.0,37.5,37.2,223.75,1.0,23,820.0,746.4900000000001,1.1,39.9,-2.3999999999999986,32.5,0.1675977653631284,0.1356713125481903,32.0
2977,2977,NBA 2020-2021 Regular Season,22000137,01/09/2021,203648,Thanasis Antetokounmpo,F,Milwaukee,Cleveland,H,0,12.42,0,0,0,0,0,0,0,2,2,2,1,0,2,0,0,7.23,0,0.0,4.5,13.0,223.75,0.0,22,157.25,202.63,0.78,9.7,-5.199999999999999,9.2,0.0201117318435754,0.0281832524565196,11.7
2978,2978,NBA 2020-2021 Regular Season,22000137,01/09/2021,201571,D.J. Augustin,G,Milwaukee,Cleveland,H,0,20.22,2,7,1,4,0,0,2,0,2,5,0,0,1,0,5,17.76,0,0.0,15.0,26.7,223.75,0.1,31,431.75,590.49,0.73,14.8,0.1999999999999993,19.0,0.0670391061452514,0.0491789177497016,19.7
2979,2979,NBA 2020-2021 Regular Season,22000137,01/09/2021,1626192,Pat Connaughton,G,Milwaukee,Cleveland,H,0,10.92,2,5,2,3,0,0,1,3,4,0,1,0,0,0,6,20.56,7,0.0,12.0,39.6,223.75,0.0,29,471.25,586.5400000000001,0.8,8.7,3.3000000000000007,20.2,0.0536312849162011,0.0579273860595063,14.4
2980,2980,NBA 2020-2021 Regular Season,22000137,01/09/2021,1628391,D.J. Wilson,F-C,Milwaukee,Cleveland,H,0,15.7,5,9,2,3,0,0,1,2,3,1,0,0,1,0,12,28.6,7,0.0,17.75,40.7,223.75,0.0,10,79.0,94.42,0.84,13.2,4.550000000000001,9.4,0.0793296089385474,0.0414699927053268,11.1
2981,2981,NBA 2020-2021 Regular Season,22000137,01/09/2021,1627854,Bryn Forbes,G,Milwaukee,Cleveland,H,0,13.93,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0.0,0.0,0.0,223.75,0.19,32,445.0,612.77,0.73,10.2,-10.2,19.1,0.0,0.0352093839736433,18.6
2982,2982,NBA 2020-2021 Regular Season,22000138,01/09/2021,201942,DeMar DeRozan,G-F,San Antonio,Minnesota,R,1,43.82,13,23,0,2,12,13,1,4,5,5,1,0,1,0,38,30.02,1,0.0,51.25,42.1,245.0,1.0,25,965.75,834.7299999999999,1.16,50.8,0.4500000000000028,33.4,0.2091836734693877,0.177018015900836,34.4
2983,2983,NBA 2020-2021 Regular Season,22000138,01/09/2021,1629640,Keldon Johnson,F-G,San Antonio,Minnesota,R,1,41.75,6,12,2,5,3,4,3,6,9,4,3,1,0,0,17,14.59,1,0.0,37.25,32.1,245.0,1.0,27,788.0,812.3400000000001,0.97,40.5,-3.25,30.1,0.1520408163265306,0.1334401795622415,33.0
2984,2984,NBA 2020-2021 Regular Season,22000138,01/09/2021,200746,LaMarcus Aldridge,C-F,San Antonio,Minnesota,R,1,32.77,4,11,1,3,1,2,1,2,3,1,4,2,0,1,10,16.04,1,0.0,21.75,23.9,245.0,1.0,18,455.5,480.0700000000001,0.95,31.1,-9.35,26.7,0.0887755102040816,0.1082957453030391,27.7
2985,2985,NBA 2020-2021 Regular Season,22000138,01/09/2021,1629022,Lonnie Walker IV,G-F,San Antonio,Minnesota,R,1,27.8,2,8,1,3,2,2,0,2,2,0,1,2,0,0,7,14.14,1,0.0,14.0,18.1,245.0,0.88,25,471.75,666.3199999999999,0.71,19.7,-5.699999999999999,26.7,0.0571428571428571,0.0885820221055103,26.0
2986,2986,NBA 2020-2021 Regular Season,22000138,01/09/2021,1627749,Dejounte Murray,G,San Antonio,Minnesota,R,1,40.88,7,18,3,6,5,6,2,12,14,4,2,1,2,1,22,24.51,1,1.5,51.5,45.4,245.0,1.0,27,945.5,821.02,1.15,47.0,4.5,30.4,0.210204081632653,0.1542508450927618,32.9
2987,2987,NBA 2020-2021 Regular Season,22000138,01/09/2021,200752,Rudy Gay,F-G,San Antonio,Minnesota,R,0,16.85,4,9,1,3,0,0,0,4,4,3,2,0,1,1,9,26.27,1,0.0,20.5,43.8,245.0,0.0,26,584.75,571.49,1.02,17.2,3.3000000000000007,22.0,0.0836734693877551,0.1051893681320156,22.6
2988,2988,NBA 2020-2021 Regular Season,22000138,01/09/2021,201988,Patty Mills,G,San Antonio,Minnesota,R,0,30.17,8,14,5,8,0,0,0,0,0,1,4,0,0,0,21,20.54,1,0.0,25.0,29.8,245.0,0.0,27,590.25,687.1699999999998,0.86,25.9,-0.8999999999999986,25.5,0.1020408163265306,0.0991941562852333,26.4
2989,2989,NBA 2020-2021 Regular Season,22000138,01/09/2021,1627751,Jakob Poeltl,C,San Antonio,Minnesota,R,0,16.42,0,3,0,0,1,2,3,4,7,1,1,1,2,0,1,15.85,1,0.0,12.25,26.9,245.0,0.33,27,580.25,600.1500000000001,0.97,15.9,-3.65,22.2,0.05,0.0743355609309978,19.2
2990,2990,NBA 2020-2021 Regular Season,22000138,01/09/2021,1630170,Devin Vassell,G-F,San Antonio,Minnesota,R,0,14.55,0,3,0,2,0,0,2,2,4,3,1,1,0,0,0,9.13,1,0.0,11.5,28.5,245.0,0.04,26,371.25,450.97,0.82,11.9,-0.4000000000000003,17.3,0.046938775510204,0.053543235202153,16.3
2991,2991,NBA 2020-2021 Regular Season,22000138,01/09/2021,1629633,Jarrett Culver,G-F,Minnesota,San Antonio,H,1,30.63,4,6,0,0,2,4,1,7,8,3,4,0,1,0,10,12.69,1,0.0,24.0,28.2,248.75,0.44,16,281.5,339.11,0.83,25.4,-1.3999999999999986,21.2,0.0964824120603015,0.0836408173888758,24.3
2992,2992,NBA 2020-2021 Regular Season,22000138,01/09/2021,1627823,Juancho Hernangomez,F,Minnesota,San Antonio,H,1,22.65,2,4,1,2,0,0,1,6,7,0,2,0,1,0,5,9.79,1,0.0,13.75,21.9,248.75,0.4,15,210.75,261.2,0.81,18.3,-4.550000000000001,17.4,0.0552763819095477,0.0659121721288393,23.7
2993,2993,NBA 2020-2021 Regular Season,22000138,01/09/2021,1626157,Karl-Anthony Towns,C-F,Minnesota,San Antonio,H,1,37.0,9,17,2,3,5,6,6,7,13,4,2,0,3,3,25,27.14,13,1.5,54.25,52.8,248.75,1.0,12,582.75,395.36000000000007,1.47,54.4,-0.1499999999999985,32.9,0.2180904522613065,0.2156857616866957,32.4
2994,2994,NBA 2020-2021 Regular Season,22000138,01/09/2021,1627736,Malik Beasley,G,Minnesota,San Antonio,H,1,40.0,11,20,7,11,0,0,0,4,4,2,2,0,2,0,29,24.4,1,0.0,39.5,35.6,248.75,0.97,32,1056.25,1055.54,1.0,40.0,-0.5,33.0,0.1587939698492462,0.1302507086641251,34.0
2995,2995,NBA 2020-2021 Regular Season,22000138,01/09/2021,1626156,D'Angelo Russell,G,Minnesota,San Antonio,H,1,37.73,7,22,1,6,1,3,1,2,3,6,2,1,1,1,16,28.59,1,0.0,32.75,31.2,248.75,0.95,20,672.5,583.0900000000001,1.15,43.4,-10.65,29.2,0.1316582914572864,0.1516870143338157,31.8
2996,2996,NBA 2020-2021 Regular Season,22000138,01/09/2021,201937,Ricky Rubio,G,Minnesota,San Antonio,H,0,33.55,3,7,0,0,0,0,1,4,5,8,2,0,2,0,6,11.9,1,0.0,23.25,24.9,248.75,0.5,30,700.0,755.0000000000002,0.93,31.2,-7.949999999999999,25.2,0.093467336683417,0.0876624975993545,25.3
2997,2997,NBA 2020-2021 Regular Season,22000138,01/09/2021,1630162,Anthony Edwards,G,Minnesota,San Antonio,H,0,30.27,5,11,1,4,2,2,0,4,4,4,3,0,3,0,13,21.8,1,0.0,23.0,27.4,248.75,0.47,32,794.25,910.26,0.87,26.3,-3.3000000000000007,28.4,0.0924623115577889,0.1013438927628521,27.3
2998,2998,NBA 2020-2021 Regular Season,22000138,01/09/2021,1629675,Naz Reid,C-F,Minnesota,San Antonio,H,0,16.0,6,8,3,4,1,2,1,6,7,1,1,0,2,3,16,30.16,1,0.0,32.75,73.7,248.75,0.43,30,709.5,629.8400000000001,1.13,18.1,14.65,21.0,0.1316582914572864,0.0933797481692912,17.9
2999,2999,NBA 2020-2021 Regular Season,22000138,01/09/2021,1627774,Jake Layman,F,Minnesota,San Antonio,H,0,4.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,248.75,0.14,22,241.5,315.4700000000001,0.77,3.8,-3.8,14.3,0.0,0.0413761585434295,13.9
3000,3000,NBA 2020-2021 Regular Season,22000138,01/09/2021,1629020,Jarred Vanderbilt,F,Minnesota,San Antonio,H,0,12.23,1,1,0,0,0,0,0,2,2,1,1,0,1,0,2,7.25,1,0.0,5.5,16.2,248.75,0.43,30,549.0,561.7,0.98,12.0,-6.5,18.7,0.022110552763819,0.0810794406398926,13.8
3001,3001,NBA 2020-2021 Regular Season,22000139,01/09/2021,203516,James Ennis III,F,Orlando,Dallas,R,1,20.65,2,5,0,2,0,0,0,2,2,1,0,3,1,0,4,12.95,0,0.0,13.5,23.5,203.25,0.96,23,370.0,497.91,0.74,15.3,-1.8000000000000007,21.6,0.066420664206642,0.0630711679017617,18.9
3002,3002,NBA 2020-2021 Regular Season,22000139,01/09/2021,203932,Aaron Gordon,F,Orlando,Dallas,R,1,35.53,6,16,1,7,3,6,0,4,4,5,3,1,2,1,16,25.9,2,0.0,32.0,32.4,203.25,1.0,19,605.25,552.02,1.1,39.1,-7.100000000000001,29.1,0.1574415744157441,0.128628753249733,27.8
3003,3003,NBA 2020-2021 Regular Season,22000139,01/09/2021,202696,Nikola Vucevic,C,Orlando,Dallas,R,1,33.45,14,24,2,7,0,0,3,12,15,2,3,2,0,0,30,31.98,0,1.5,58.25,62.7,203.25,1.0,32,1564.25,1081.4499999999998,1.45,48.5,9.75,33.8,0.2865928659286593,0.2109089277209364,32.7
3004,3004,NBA 2020-2021 Regular Season,22000139,01/09/2021,1628407,Dwayne Bacon,G-F,Orlando,Dallas,R,1,27.37,4,13,0,1,1,2,2,1,3,1,4,1,0,0,9,22.61,0,0.0,16.25,21.4,203.25,0.62,32,545.25,772.0699999999999,0.71,19.4,-3.1499999999999986,24.1,0.079950799507995,0.070593326624893,28.4
3005,3005,NBA 2020-2021 Regular Season,22000139,01/09/2021,1630175,Cole Anthony,G,Orlando,Dallas,R,1,32.1,2,8,1,5,3,4,0,2,2,3,2,0,2,0,8,16.33,0,0.0,14.5,16.3,203.25,0.68,25,598.75,667.0100000000001,0.9,28.9,-14.4,26.7,0.071340713407134,0.0946747600362817,26.2
